gameid,date,league,year,split,playoffs,game,patch,blue_team,red_team,blue_elo,red_elo,elo_diff,elo_diff_signed_sq,top_elo_diff,jng_elo_diff,mid_elo_diff,bot_elo_diff,sup_elo_diff,blue_rwr,red_rwr,rwr_diff,h2h_wr,role_h2h_wr,role_h2h_signed_sq,gd20_diff,gd15_diff,top_gd15_diff,jng_gd15_diff,mid_gd15_diff,bot_gd15_diff,sup_gd15_diff,outperf_diff,outperf_exp_diff,outperf_elo_diff,outperf_elo_exp_diff,rwr_exp_diff,gd15_exp_diff,first_blood_diff,first_dragon_diff,first_tower_diff,kill_diff_diff,game_len_diff,dragons_diff,barons_diff,blue_days_since,red_days_since,days_since_diff,blue_first_pick,series_score,q_blue_win,blue_win
LOLTMNT02_354256,2026-02-14 08:07:25+00:00,LCK,2026,Cup,0,1,16.03,Dplus Kia,Gen.G,1624.3151507135385,1887.6389706197708,-263.3238199062323,-69339.43413000986,-218.4749801547673,-233.89271287968882,-256.3867091570096,-289.1985558618353,-318.6661414778607,0.5,1.0,-0.5,0.24242424242424243,0.34482456140350876,-0.03221841335795629,236.19999999999982,259.04,-329.4,418.20000000000005,1056.2,268.2,-118.0,-0.3957710432700567,-0.2629899053750929,-0.3328518997770275,-0.2107077556480137,-0.28107649025734904,195.53722548772132,0.18001497756102808,-0.1705329076552613,-0.29471638039360626,-5.656408086158318,-35.715169008577504,-1.104419135325133,-0.06952539543884095,0.0,12.0,-12.0,0,0,0.2441801490939379,0
LOLTMNT02_354263,2026-02-14 09:01:24+00:00,LCK,2026,Cup,0,2,16.03,Dplus Kia,Gen.G,1621.674039214408,1890.2409714730463,-268.5669322586384,-72128.19710281608,-224.23728474678683,-239.4656109652285,-261.70370793252573,-294.0760296199428,-323.3520280287091,0.5,1.0,-0.5,0.23529411764705882,0.3238511488511489,-0.036836701884529054,-1873.6,-139.28,-486.0,-18.4,612.4000000000001,-492.2,-312.2,-0.29678054130652876,-0.3006033064668991,-0.22668522952032835,-0.22337034813170878,-0.4967535431801444,-513.8693664130396,-0.18271010833466522,-0.419373035358683,0.11113971897924535,-14.73332388242867,-29.56148825012656,-1.9818139873549783,-0.34866777680718886,0.0,0.0,0.0,1,-1,0.2441801490939379,1
LOLTMNT02_353283,2026-02-14 10:10:21+00:00,LCK,2026,Cup,0,3,16.03,Dplus Kia,Gen.G,1633.4978841516072,1878.3791547254812,-244.88127057387396,-59966.83667787487,-201.05494262112438,-216.0997880205755,-238.08977577988662,-270.0366122302612,-299.12523421752235,0.6,0.9,-0.30000000000000004,0.2571428571428571,0.35670634920634925,-0.028039501448727633,-2728.4,-245.0,-763.0,-55.599999999999994,167.8,-446.6,-127.6,0.0022099606569992575,0.333674575399106,0.07509893179094719,0.42969308204424594,-0.030286294971331396,-350.9455555154882,-0.4366176684616504,-0.593561124751078,-0.23092278934191318,-8.181944197859446,-19.062290953767388,-0.11750505012940549,-0.5440674437650322,0.0,0.0,0.0,0,0,0.2441801490939379,0
LOLTMNT02_353312,2026-02-14 11:05:18+00:00,LCK,2026,Cup,0,4,16.03,Gen.G,Dplus Kia,1881.2142778566563,1630.624457046752,250.58982080990427,62795.25829353993,207.30733374405872,222.15472616379543,243.8759812116557,275.36835964881993,304.24270328119064,0.9,0.6,0.30000000000000004,0.75,0.6621781273000785,0.03191066527474277,4662.4,490.35999999999996,1456.4,250.59999999999997,413.40000000000003,282.8,48.6,-0.10535320770870756,-0.11832026263601962,-0.1955246441600707,-0.21950495274827728,0.321200406479932,645.2148786556562,0.6143529605505402,0.7154927873257547,0.46164595253933915,10.370390271208684,19.41313613629677,0.9822535350905843,0.9895678032629073,0.0,0.0,0.0,1,1,0.7558198509060621,1
LOLTMNT02_353559,2026-02-15 08:05:24+00:00,LCK,2026,Cup,0,1,16.03,BNK FEARX,T1,1611.0782311640778,1802.7124112289343,-191.63418006485654,-36723.65896912986,-211.5607192340201,-215.79689118494844,-222.5408874940715,-104.2030116535841,-204.06939075765786,0.6,0.8,-0.20000000000000007,0.29411764705882354,0.372448717948718,-0.02099857084155161,-1434.2000000000003,220.52000000000004,-719.0,833.1999999999999,901.4,392.60000000000014,-305.6,-0.1743562551619444,-0.23469333534581693,-0.0146382629001722,-0.07278484477161286,-0.25242508384118856,191.8643106992175,0.16566512175174392,-0.22890903146617575,-0.004553320020661333,-6.812866128402414,-142.48139424080387,-1.0663317269074786,-0.2688279081286795,2.0,14.0,-12.0,0,0,0.291553029848871,1
LOLTMNT02_353572,2026-02-15 09:00:12+00:00,LCK,2026,Cup,0,2,16.03,BNK FEARX,T1,1621.889028946218,1791.9505155545278,-170.06148660830968,-28920.909227428292,-189.6383417422544,-193.8118465271466,-200.4525479181209,-84.13408450809811,-182.2706123459293,0.7,0.8,-0.10000000000000009,0.3333333333333333,0.41145170618854826,-0.013840455456388002,-722.4000000000001,441.3999999999999,-154.60000000000002,584.4000000000001,683.8,1161.0,-67.60000000000001,0.0988896199309196,0.3435862699205606,0.24342396480275105,0.47776106599627854,0.13202303393855286,546.1196783383218,-0.20147560002854897,-0.4776775072810927,0.30553326861292185,-1.6992415488626111,-99.63232885703405,-1.0638733940900047,0.4379822421920787,0.0,0.0,0.0,0,1,0.291553029848871,0
LOLTMNT02_354619,2026-02-15 09:56:35+00:00,LCK,2026,Cup,0,3,16.03,T1,BNK FEARX,1795.9285668794223,1617.9550931240087,177.97347375541358,31674.557360568888,197.19175223815228,201.29942325233105,207.8320519931956,93.59194619963637,189.95219509375374,0.8,0.6,0.20000000000000007,0.6842105263157895,0.6145959595959596,0.017452415569839806,279.4000000000001,-323.15999999999997,-554.0,-281.6,-76.19999999999999,-752.1999999999999,48.2,0.02786450497621633,-0.027167468346486,-0.09205828466783747,-0.12470365364452332,0.2163044688703979,-411.7327611698099,-0.16768767260740064,0.025653662469379834,-0.5225938806564301,6.050513232595522,69.84727731145244,1.6795937463725428,0.3021330230929298,0.0,0.0,0.0,0,0,0.708446970151129,0
LOLTMNT02_354641,2026-02-15 10:48:53+00:00,LCK,2026,Cup,0,4,16.03,BNK FEARX,T1,1628.5500198811146,1785.3775370849974,-156.82751720388273,-24594.870152334137,-175.69975183628867,-179.74402366567847,-186.17257794856528,-73.93757894261535,-168.5836536262641,0.6,0.7,-0.09999999999999998,0.35,0.418853519668737,-0.011768310476758446,1558.8,701.32,315.6,397.8,650.6,1697.8000000000002,444.8,0.25372164344994175,0.5294162381867686,0.3537451939860704,0.6081018524498567,0.1573074644181064,982.4091450001804,0.43482255607995013,0.29076302889881883,0.674536309086886,4.44369970125945,-46.15482803301779,-0.5408332519512404,-0.5202137087924357,0.0,0.0,0.0,1,1,0.291553029848871,1
LOLTMNT05_176683,2026-02-16 15:58:59+00:00,LEC,2026,Versus,1,1,16.03,Natus Vincere,Fnatic,1541.7088565042584,1561.941282789648,-20.232426285389693,-409.35107339372775,139.57576195532715,-30.91677469934075,-82.23815418018376,-87.50820977493663,-40.07475472781516,0.6,0.4,0.19999999999999996,,0.4852272727272727,-0.0008027720385674908,3964.6000000000004,464.68,772.4000000000001,435.0,396.4,760.4000000000001,-40.80000000000001,0.5246156,0.4804954694385345,0.5199916159319931,0.4776547050077692,0.2901942380655944,481.916086689986,-0.29100277729768553,0.8686843684273936,0.6030720683677113,6.122473579589034,19.129880611816134,1.1459707567870125,0.2198633393529702,7.0,7.0,0.0,0,0,0.4896892051116118,1
LOLTMNT05_175676,2026-02-16 16:50:26+00:00,LEC,2026,Versus,1,2,16.03,Fnatic,Natus Vincere,1554.3238947886614,1549.324839121068,4.999055667593439,24.99055756769808,-151.52755577100697,15.463493479184308,65.72993246065653,70.8995062679819,24.42990190115097,0.4,0.6,-0.19999999999999996,0.5,0.4516908212560386,-0.0058717823053046755,-4396.200000000001,-645.6800000000001,-172.2,-1312.8,-490.2,-932.2,-321.0,-0.6705433179553553,-0.6867547031757877,-0.6861558665454768,-0.7021624554204762,-0.5031359666459161,-678.390833363384,-0.11373924114638984,-0.9080790578991755,-0.722150447857398,-12.07701091308494,-12.091548126791167,-2.0109001223782936,-0.4451837449196943,0.0,0.0,0.0,0,-1,0.5103107948883882,0
LOLTMNT05_176711,2026-02-16 17:46:04+00:00,LEC,2026,Versus,1,1,16.03,Movistar KOI,Team Vitality,1599.7631160653555,1550.98416250923,48.77895355612554,2379.386310030653,2.957899378543061,108.95701102097723,-16.97419834938887,98.30633166079338,50.64772406970337,0.5,0.6,-0.09999999999999998,0.5,0.5053571428571428,0.0005261479591836737,-1120.0,-141.64,-444.0,178.0,363.2,-288.79999999999995,-516.5999999999999,-0.6794152,-0.5366538669719808,-0.62992075806852,-0.5409774602115253,-0.27014289917088785,-108.24192420035341,-0.17711936888278884,0.025655700025291273,-0.17704005640149884,-4.3831041425046955,-123.2247559939351,-0.30357922964862194,-1.0622897809380634,7.0,8.0,-1.0,0,0,0.5735464243168297,1
LOLTMNT05_175701,2026-02-16 19:21:38+00:00,LEC,2026,Versus,1,2,16.03,Movistar KOI,Team Vitality,1605.9590284777216,1544.7706211152984,61.18840736242328,3744.0211955498553,16.293356123880585,120.16251338601751,-3.2299140160087063,109.71481867728949,63.001262640937284,0.5,0.6,-0.09999999999999998,0.5333333333333333,0.5426984126984127,0.0031964600655076864,-97.20000000000005,-167.39999999999995,-556.4,133.79999999999998,468.8,-359.0,-524.2,-0.21210276972673187,0.02182707448932271,-0.20881825526522932,0.007080570469818401,0.11089997058037859,-156.65556236702608,-0.4239835582179523,-0.2907616026096809,0.1847925531463357,1.7056653223645606,-87.06834431010111,0.387494539245965,-1.678485217166184,0.0,0.0,0.0,1,1,0.5735464243168297,1
LOLTMNT05_175735,2026-02-17 15:54:08+00:00,LEC,2026,Versus,1,1,16.03,Team Heretics,G2 Esports,1519.7053025722355,1682.0076636285733,-162.30236105633776,-26342.056404461822,-182.61072803884758,-164.30616268005792,-129.73483323521123,-210.63795073748042,-124.22213059009187,0.6,0.6,0.0,0.0,0.32320075757575756,-0.038438047018480255,999.2,102.56000000000003,248.0,-552.0,-71.80000000000001,785.2,103.39999999999998,0.40948680000000004,0.540048110021276,0.4647304334295323,0.5811237952957313,0.19598509381764273,46.37899102087914,0.5342308008493387,-0.07037903350126501,0.10020341639981895,3.9134840685727625,273.03535302412934,0.1716386778256842,0.6613179151757429,8.0,8.0,0.0,1,0,0.2902427762375252,0
LOLTMNT05_176751,2026-02-17 16:38:49+00:00,LEC,2026,Versus,1,2,16.03,G2 Esports,Team Heretics,1686.069993957562,1515.6249679619511,170.44502599561088,29051.506886644467,190.3986832535404,172.39765481553582,138.4333178630825,217.99163850053924,133.00383554535756,0.7,0.6,0.09999999999999998,1.0,0.7101731601731601,0.0488026133318341,1452.1999999999998,270.68000000000006,5.400000000000006,651.6,410.0,116.79999999999995,169.59999999999997,-0.3570018895049899,-0.18798317749989157,-0.4940449752197465,-0.2464366161867496,0.17153102695503508,587.7599798059935,-0.06524096796715223,-0.25945526917649947,0.22985760852012682,5.896017152938457,-188.85739303377068,0.18857351814940593,-0.1629225406230198,0.0,0.0,0.0,1,1,0.7097572237624747,1
LOLTMNT05_175753,2026-02-17 17:26:37+00:00,LEC,2026,Versus,1,1,16.03,Karmine Corp,GiantX,1633.756498871499,1541.4778088258677,92.27869004563127,8515.356636537686,84.06066667879918,139.40734036551885,20.637296582042154,77.81331089398532,139.47483570780923,0.7,0.5,0.19999999999999996,0.6363636363636364,0.5953525641025641,0.010027454183103222,2638.6000000000004,88.35999999999999,237.0,576.0,81.59999999999997,-369.4,-83.4,0.11933219999999997,0.23463601622732685,0.11513424396218604,0.22182274968041676,0.2895315711658433,25.842068443258484,0.1127747094122118,0.6167459495673786,0.7868199101024344,6.955827004201266,-11.709107876807138,1.2124636994402849,0.261955288535596,8.0,9.0,-1.0,1,0,0.6699427132119974,1
LOLTMNT05_176774,2026-02-17 18:19:36+00:00,LEC,2026,Versus,1,2,16.03,GiantX,Karmine Corp,1536.1392610485007,1639.1247375046146,-102.98547645611393,-10606.008360892796,-94.88379753300524,-149.17644771523533,-32.792719323312895,-88.76264456495551,-149.3117731440616,0.4,0.8,-0.4,0.3333333333333333,0.36470588235294116,-0.01898347574323847,-5019.0,-421.16,-688.2,-969.6,-508.6,114.4,-53.8,-0.480601914715201,-0.47175742583246383,-0.488725827983908,-0.4906301336273588,-0.5201132850708599,-402.25993292704914,-0.387662889215933,-0.7404427573245499,-0.850773937071704,-12.391740830154127,6.2342421726034445,-2.0923275527451235,-0.18336870197491711,0.0,0.0,0.0,1,-1,0.3300572867880026,0
LOLTMNT02_356392,2026-02-19 08:06:05+00:00,LCK,2026,Cup,0,1,16.03,Kiwoom DRX,DN SOOPers,1501.2349686081136,1566.0576257880155,-64.82265717990185,-4201.976883863082,31.2396686280224,-14.315897685050004,-34.683238092336296,-138.63856965406535,-167.7152490960807,0.5,0.6,-0.09999999999999998,0.5806451612903225,0.48008488612836436,-0.004817740849332798,-1698.6,-125.24000000000001,-382.6,-34.400000000000034,-693.8000000000001,773.0000000000001,-288.4,0.05194892113805385,-0.02377860401430276,0.1112823581399443,0.030720159549814538,-0.06966197342901936,-16.951318019544857,0.1513524028687087,0.019697510827569764,0.06392284927662029,1.2611509994599035,-39.164101576364374,0.16673963550576598,0.19893470297578253,5.0,6.0,-1.0,0,0,0.4867650191616518,0
LOLTMNT02_356399,2026-02-19 08:59:02+00:00,LCK,2026,Cup,0,2,16.03,DN SOOPers,Kiwoom DRX,1572.030803850088,1495.3580587811327,76.67274506895524,5878.709836409,-17.520220915639356,27.11978121029165,47.0531270516592,149.0701978538948,177.64084014457035,0.6,0.5,0.09999999999999998,0.4375,0.5463141025641025,0.009392078607823793,2304.8,178.71999999999997,773.0,-59.19999999999999,774.5999999999999,-749.6,154.8,0.15314687075421765,0.37085550692489294,0.07722387256312745,0.28028829012025547,0.3487633814003136,272.3923046410156,-0.40594668200809614,0.28621174242070113,-0.3534665871210191,11.134635485632838,14.865938312648495,1.0745616625185785,0.1694663005443371,0.0,0.0,0.0,0,1,0.5132349808383482,1
LOLTMNT02_355443,2026-02-19 09:49:11+00:00,LCK,2026,Cup,0,3,16.03,DN SOOPers,Kiwoom DRX,1577.7776534848995,1489.7162194470227,88.06143403787678,7754.816164807323,-4.318098078035973,39.43063942327103,58.93711293838942,159.08688053988658,187.17063536587284,0.6,0.5,0.09999999999999998,0.45454545454545453,0.5697924836601308,0.013798218220022213,2445.2000000000003,190.83999999999997,464.0,327.6,616.4,-991.6,537.8,0.3582426626464892,0.613809338962306,0.2587413019073485,0.48605780632611534,0.5441343669802194,310.6274133641052,-0.5928832700330522,0.5003482196944908,0.0525733890152868,14.985524247315603,9.185273851020156,1.3521931637630054,0.42734700300842077,0.0,0.0,0.0,1,2,0.5132349808383482,0
LOLTMNT02_355446,2026-02-19 10:37:09+00:00,LCK,2026,Cup,0,4,16.03,Kiwoom DRX,DN SOOPers,1498.6971379406948,1568.908578730084,-70.21144078938914,-4929.646417721898,20.411446029751005,-22.471347527716716,-41.559367587645056,-139.91124581175268,-167.52668904958273,0.5,0.6,-0.09999999999999998,0.5588235294117647,0.4602136752136753,-0.006878433413689826,-3351.6,-407.79999999999995,-679.1999999999999,-632.0,-504.2,466.59999999999997,-690.2,-0.3633384545387607,-0.12326975875822574,-0.23275651463085395,0.04208470644639305,-0.08089405688615359,-503.2659478561899,0.09757710376836676,-0.05024375378614354,-0.3542425575654703,-7.134043566687694,-5.016955690077566,0.26218537799328123,0.0008570978941054852,0.0,0.0,0.0,1,-1,0.4867650191616518,0
LOLTMNT02_356582,2026-02-20 08:06:25+00:00,LCK,2026,Cup,0,1,16.03,DN SOOPers,Dplus Kia,1574.768858183969,1627.826294406186,-53.05743622221689,-2815.091538474613,-175.465206048533,-157.6818613772448,-131.2540339272457,56.69756689389669,142.41635334804187,0.6,0.5,0.09999999999999998,0.2962962962962963,0.3408260208260208,-0.03261558541419897,2973.4,377.03999999999996,1290.8000000000002,459.0,576.4,-558.5999999999999,117.6,0.05197142107918434,0.18105227456792086,-0.09565165470570994,0.03252237052266113,0.3328606011183188,409.72358010890343,0.2004591013570139,-0.027693659434446627,0.21753833246295173,4.910575954549477,-318.5597373415942,0.3821433768530258,0.07423928103972788,0.0,5.0,-5.0,0,0,0.3594361647897091,0
LOLTMNT02_355637,2026-02-20 10:07:12+00:00,LCK,2026,Cup,0,3,16.03,Dplus Kia,DN SOOPers,1633.947870731889,1568.6074174069258,65.34045332496316,4269.37484071169,185.3248168145799,167.8567160670184,141.9225288397961,-42.223120909932504,-126.17867418664491,0.5,0.5,0.0,0.7142857142857143,0.6777982251666461,0.037729740896772376,-2857.7999999999997,-446.8400000000001,-935.6,-804.8,-583.6,250.6,-160.8,-0.04098166868858817,0.09225540072317334,0.10597034330764707,0.23490064976039374,0.07571817184456175,-240.63844073419637,-0.45776255620467937,0.31938556160411274,0.1564437599033187,-1.7594914649680211,232.24436491677125,0.993543784594576,0.2654736885269601,0.0,0.0,0.0,1,1,0.6405638352102909,0
LOLTMNT02_355631,2026-02-20 10:07:12+00:00,LCK,2026,Cup,0,2,16.03,Dplus Kia,DN SOOPers,1625.425470081603,1577.0815561292745,48.34391395232842,2337.1340162301344,165.9769171536973,148.8110882682679,123.35131565234997,-57.09598857902438,-139.32376273364775,0.5,0.5,0.0,0.6896551724137931,0.6449076286032808,0.027320192817827278,-1453.0,-180.56,-401.6,-763.5999999999999,10.399999999999977,586.2,-334.2,-0.15101816912158658,-0.35310457602324574,-0.013633577997067721,-0.22757748055494792,-0.24699727970880675,-75.51439904799685,-0.6291543819706603,-0.08515069950450593,-0.19048936806767702,-10.849085210732387,159.78918639360404,-0.5219605360385671,-0.42288901065851275,0.0,0.0,0.0,0,0,0.6405638352102909,0
LOLTMNT02_356609,2026-02-20 11:02:23+00:00,LCK,2026,Cup,0,4,16.03,DN SOOPers,Dplus Kia,1585.2330496931693,1617.2404761682956,-32.007426475126294,-1024.4753495606155,-147.2991493119473,-130.44292970807987,-105.46469341900388,71.31681980014491,151.8528202632549,0.6,0.4,0.19999999999999996,0.3333333333333333,0.3842607746863066,-0.020166773459629174,1705.0,147.24000000000004,91.8,858.4000000000001,-331.79999999999995,-354.0,471.79999999999995,0.461054669554585,0.7254638223760084,0.32786806178823114,0.5960048537860756,0.4903392810509344,30.522909379394903,0.7578492526342319,0.3683260822805391,0.4507837429021435,17.639109871509294,-109.65484113342154,1.617695930991306,0.9309046779704981,0.0,0.0,0.0,0,1,0.3594361647897091,0
LOLTMNT05_176983,2026-02-20 15:53:01+00:00,LEC,2026,Versus,1,1,16.03,Movistar KOI,Natus Vincere,1611.904172192971,1556.6314988403988,55.272673352572156,3055.06841954014,-25.714360267195616,40.211226311904966,74.20667856906311,107.9009868207504,79.75883532833859,0.6,0.7,-0.09999999999999998,1.0,0.6531565656565655,0.02854308552698704,-2384.8,-444.71999999999997,-755.6,-327.2,-146.2,-616.4,-378.2,-0.3451636876820871,-0.15397136354580443,-0.3704295410175467,-0.17240348989456894,-0.02874188717360937,-314.0232014712777,-0.1707224877229438,-0.4089240090272037,0.2436580364517562,-0.05828025495296263,409.565459588918,-0.37333652580886545,0.30384138498810176,3.0,3.0,0.0,1,0,0.5647465669931697,1
LOLTMNT05_175960,2026-02-20 16:46:56+00:00,LEC,2026,Versus,1,2,16.03,Movistar KOI,Natus Vincere,1617.9684981670202,1550.5518490239342,67.41664914308603,4545.004581681963,-11.917349153422947,52.64639983789834,85.96152431134647,118.99526004502286,91.39741067458544,0.6,0.6,0.0,1.0,0.691499582289056,0.04003984698937542,804.2,-156.12,-939.0,-494.4,916.2,-257.59999999999997,-5.800000000000001,0.06729288552064497,0.2783614246004296,0.044107537139700614,0.2576096797416031,0.28860127160585813,5.520038945584393,0.1892148512213242,0.013753193680957398,0.4792812181436141,9.751056859335392,289.748029131827,0.047385024561179545,0.5301301547464409,0.0,0.0,0.0,1,1,0.5647465669931697,1
LOLTMNT05_176994,2026-02-20 17:49:11+00:00,LEC,2026,Versus,1,1,16.03,G2 Esports,Karmine Corp,1689.9970404573219,1644.290615277976,45.70642517934584,2089.0773026751394,48.614805823541246,18.752606261955634,146.20473672724188,43.663008685294926,-28.703031601305383,0.7,0.8,-0.10000000000000009,0.5714285714285714,0.4530677655677656,-0.003392544764454104,-411.4000000000001,35.24000000000001,-703.8,-398.00000000000006,550.8,362.2,365.0,0.032605195779809054,0.0584076032469758,-0.036663511147097025,-0.0009116325854826579,0.012018798304370804,50.771533662688,-0.5319571663008157,-0.47669939091467717,-0.20164653028523077,-2.138484016298648,-316.0085811126946,-1.101070305984961,-0.18014566207509308,3.0,2.0,1.0,0,0,0.4680873327395356,1
LOLTMNT05_175986,2026-02-20 18:50:14+00:00,LEC,2026,Versus,1,2,16.03,G2 Esports,Karmine Corp,1696.2555245241492,1638.005608366138,58.249916158011274,3393.0527324153427,61.07223459368606,31.821321337542486,156.78732538507143,56.221599779598364,-14.652900305841968,0.7,0.7,0.0,0.5909090909090909,0.4917662337662338,-0.00014171361106425924,2581.4,294.4,-190.60000000000002,222.6,452.6,586.2,401.20000000000005,0.2149192626839948,0.41528070529943417,0.12774662719192936,0.3099441058821173,0.3171337514404443,397.63496448018464,-0.06364942378318622,-0.024968981012889246,0.15884742880033853,8.364678967412493,-217.0986076513882,0.16413315632006675,0.49133922180220435,0.0,0.0,0.0,0,1,0.4680873327395356,1
