type,quantity,market_ticker,side,entry_price_cents,exit_price_cents,open_fees_cents,close_fees_cents,realized_pnl_without_fees_cents,realized_pnl_with_fees_cents,close_timestamp,open_timestamp
trade,8,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,37,29,0,0,-64,-64,2026-03-16T11:53:00-04:00,2026-03-16T11:24:55-04:00
trade,3,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,37,29,0,0,-24,-24,2026-03-16T11:53:00-04:00,2026-03-16T11:25:14-04:00
trade,39,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,29,0,0,-351,-351,2026-03-16T11:53:00-04:00,2026-03-16T11:34:09-04:00
trade,63,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,30,0,0,-504,-504,2026-03-16T11:54:47-04:00,2026-03-16T11:34:09-04:00
trade,320,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,0,0,0,-12160,-12160,2026-03-16T13:33:39-04:00,2026-03-16T11:34:09-04:00
trade,422,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,0,0,0,-16036,-16036,2026-03-16T13:33:39-04:00,2026-03-16T11:34:09-04:00
trade,12,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,0,0,0,-456,-456,2026-03-16T13:33:39-04:00,2026-03-16T11:34:12-04:00
trade,24,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,0,0,0,-912,-912,2026-03-16T13:33:39-04:00,2026-03-16T11:37:37-04:00
trade,24,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,38,0,0,0,-912,-912,2026-03-16T13:33:39-04:00,2026-03-16T11:37:37-04:00
trade,36,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,33,0,0,0,-1188,-1188,2026-03-16T13:33:39-04:00,2026-03-16T11:40:35-04:00
trade,964,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,33,0,0,0,-31812,-31812,2026-03-16T13:33:39-04:00,2026-03-16T11:40:42-04:00
trade,2628,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,33,0,4068,0,-86724,-90792,2026-03-16T13:33:39-04:00,2026-03-16T11:40:48-04:00
trade,500,KXLOLTOTALMAPS-26MAR16FOXBLG-5,no,30,0,0,0,-15000,-15000,2026-03-16T13:33:39-04:00,2026-03-16T11:42:40-04:00
trade,3,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,2,0,0,-84,-84,2026-03-16T13:52:03-04:00,2026-03-16T13:26:08-04:00
trade,16,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,2,0,2,-448,-450,2026-03-16T13:52:03-04:00,2026-03-16T13:26:12-04:00
trade,20,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,2,0,3,-560,-563,2026-03-16T13:52:03-04:00,2026-03-16T13:26:35-04:00
trade,47,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,2,0,7,-1316,-1323,2026-03-16T13:52:03-04:00,2026-03-16T13:26:44-04:00
trade,151,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,2,0,21,-4228,-4249,2026-03-16T13:52:03-04:00,2026-03-16T13:26:44-04:00
trade,63,KXLOLMAP-26MAR16TSWG2-1-G2,no,30,0,0,0,-1890,-1890,2026-03-16T14:03:49-04:00,2026-03-16T13:26:44-04:00
trade,30,KXLOLMAP-26MAR16TSWG2-1-G2,no,27,0,42,0,-810,-852,2026-03-16T14:03:49-04:00,2026-03-16T13:27:36-04:00
trade,270,KXLOLMAP-26MAR16TSWG2-1-G2,no,27,0,0,0,-7290,-7290,2026-03-16T14:03:49-04:00,2026-03-16T13:27:52-04:00
trade,19,KXLOLMAP-26MAR16TSWG2-1-G2,no,26,0,0,0,-494,-494,2026-03-16T14:03:49-04:00,2026-03-16T13:28:40-04:00
trade,281,KXLOLMAP-26MAR16TSWG2-1-G2,no,26,0,0,0,-7306,-7306,2026-03-16T14:03:49-04:00,2026-03-16T13:28:54-04:00
trade,39,KXLOLMAP-26MAR16TSWG2-1-G2,no,25,0,0,0,-975,-975,2026-03-16T14:03:49-04:00,2026-03-16T13:29:20-04:00
trade,40,KXLOLMAP-26MAR16TSWG2-1-G2,no,25,0,0,0,-1000,-1000,2026-03-16T14:03:49-04:00,2026-03-16T13:29:56-04:00
trade,100,KXLOLMAP-26MAR16TSWG2-1-G2,no,25,0,0,0,-2500,-2500,2026-03-16T14:03:49-04:00,2026-03-16T13:29:58-04:00
trade,21,KXLOLMAP-26MAR16TSWG2-1-G2,no,25,0,0,0,-525,-525,2026-03-16T14:03:49-04:00,2026-03-16T13:29:58-04:00
trade,42,KXLOLMAP-26MAR16TSWG2-1-G2,no,15,0,0,0,-630,-630,2026-03-16T14:03:49-04:00,2026-03-16T13:31:55-04:00
trade,233,KXLOLMAP-26MAR16TSWG2-2-TSW,no,70,100,0,0,6990,6990,2026-03-16T14:53:29-04:00,2026-03-16T14:00:36-04:00
trade,1000,KXLOLMAP-26MAR16TSWG2-3-G2,no,28,0,0,0,-28000,-28000,2026-03-16T15:43:19-04:00,2026-03-16T14:52:54-04:00
trade,70,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,1750,1750,2026-03-17T09:44:29-04:00,2026-03-17T09:12:21-04:00
trade,185,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,4625,4625,2026-03-17T09:44:29-04:00,2026-03-17T09:12:23-04:00
trade,98,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,2450,2450,2026-03-17T09:44:29-04:00,2026-03-17T09:12:28-04:00
trade,760,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,19000,19000,2026-03-17T09:44:29-04:00,2026-03-17T09:12:29-04:00
trade,1,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,25,25,2026-03-17T09:44:29-04:00,2026-03-17T09:12:36-04:00
trade,3,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,75,75,2026-03-17T09:44:29-04:00,2026-03-17T09:12:45-04:00
trade,55,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,1375,1375,2026-03-17T09:44:29-04:00,2026-03-17T09:13:26-04:00
trade,760,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,19000,19000,2026-03-17T09:44:29-04:00,2026-03-17T09:15:14-04:00
trade,50,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,1250,1250,2026-03-17T09:44:29-04:00,2026-03-17T09:15:23-04:00
trade,269,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,6725,6725,2026-03-17T09:44:29-04:00,2026-03-17T09:15:26-04:00
trade,30,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,750,750,2026-03-17T09:44:29-04:00,2026-03-17T09:15:28-04:00
trade,144,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,3600,3600,2026-03-17T09:44:29-04:00,2026-03-17T09:15:28-04:00
trade,18,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,450,450,2026-03-17T09:44:29-04:00,2026-03-17T09:15:28-04:00
trade,69,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,1725,1725,2026-03-17T09:44:29-04:00,2026-03-17T09:15:29-04:00
trade,5,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,125,125,2026-03-17T09:44:29-04:00,2026-03-17T09:15:30-04:00
trade,5,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,125,125,2026-03-17T09:44:29-04:00,2026-03-17T09:15:30-04:00
trade,50,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,1250,1250,2026-03-17T09:44:29-04:00,2026-03-17T09:15:32-04:00
trade,428,KXLOLMAP-26MAR17JDGGEN-1-JDG,no,75,100,0,0,10700,10700,2026-03-17T09:44:29-04:00,2026-03-17T09:15:37-04:00
trade,454,KXLOLMAP-26MAR17LLLLY-1-LLL,no,66,100,0,0,15436,15436,2026-03-17T12:13:59-04:00,2026-03-17T11:32:53-04:00
trade,200,KXLOLMAP-26MAR17LLLLY-2-LLL,no,73,0,0,0,-14600,-14600,2026-03-17T13:08:09-04:00,2026-03-17T12:27:42-04:00
trade,172,KXLOLTOTALMAPS-26MAR17LLLLY-5,yes,27,40,0,0,2236,2236,2026-03-17T14:08:57-04:00,2026-03-17T13:59:58-04:00
trade,28,KXLOLTOTALMAPS-26MAR17LLLLY-5,yes,27,40,0,0,364,364,2026-03-17T14:09:02-04:00,2026-03-17T13:59:58-04:00
trade,180,KXLOLGAME-26MAR17LLLLY-LY,yes,65,100,0,0,6300,6300,2026-03-17T16:19:09-04:00,2026-03-17T14:57:01-04:00
trade,24,KXLOLGAME-26MAR17LLLLY-LY,yes,65,100,0,0,840,840,2026-03-17T16:19:09-04:00,2026-03-17T14:58:01-04:00
trade,24,KXLOLGAME-26MAR17LLLLY-LY,yes,65,100,0,0,840,840,2026-03-17T16:19:09-04:00,2026-03-17T14:58:01-04:00
trade,1000,KXLOLGAME-26MAR17LLLLY-LY,yes,65,100,0,0,35000,35000,2026-03-17T16:19:09-04:00,2026-03-17T14:58:01-04:00
trade,40,KXLOLGAME-26MAR17LLLLY-LY,yes,65,100,0,0,1400,1400,2026-03-17T16:19:09-04:00,2026-03-17T14:58:01-04:00
trade,78,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-4680,-4680,2026-03-17T16:19:29-04:00,2026-03-17T14:09:02-04:00
trade,113,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-6780,-6780,2026-03-17T16:19:29-04:00,2026-03-17T14:10:17-04:00
trade,300,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,57,0,0,0,-17100,-17100,2026-03-17T16:19:29-04:00,2026-03-17T14:12:47-04:00
trade,266,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,53,0,0,0,-14098,-14098,2026-03-17T16:19:29-04:00,2026-03-17T14:13:20-04:00
trade,34,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,53,0,0,0,-1802,-1802,2026-03-17T16:19:29-04:00,2026-03-17T14:13:33-04:00
trade,177,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,52,0,0,0,-9204,-9204,2026-03-17T16:19:29-04:00,2026-03-17T14:14:36-04:00
trade,23,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,52,0,0,0,-1196,-1196,2026-03-17T16:19:29-04:00,2026-03-17T14:14:48-04:00
trade,200,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,51,0,0,0,-10200,-10200,2026-03-17T16:19:29-04:00,2026-03-17T14:15:03-04:00
trade,4,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,65,0,0,0,-260,-260,2026-03-17T16:19:29-04:00,2026-03-17T14:20:32-04:00
trade,46,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,65,0,0,0,-2990,-2990,2026-03-17T16:19:29-04:00,2026-03-17T14:20:38-04:00
trade,50,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,65,0,80,0,-3250,-3330,2026-03-17T16:19:29-04:00,2026-03-17T14:20:50-04:00
trade,61,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-3660,-3660,2026-03-17T16:19:29-04:00,2026-03-17T14:22:34-04:00
trade,23,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-1380,-1380,2026-03-17T16:19:29-04:00,2026-03-17T14:22:38-04:00
trade,4,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-240,-240,2026-03-17T16:19:29-04:00,2026-03-17T14:22:44-04:00
trade,13,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-780,-780,2026-03-17T16:19:29-04:00,2026-03-17T14:23:17-04:00
trade,99,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,60,0,0,0,-5940,-5940,2026-03-17T16:19:29-04:00,2026-03-17T14:23:50-04:00
trade,20,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,57,0,35,0,-1140,-1175,2026-03-17T16:19:29-04:00,2026-03-17T14:24:17-04:00
trade,30,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,63,0,49,0,-1890,-1939,2026-03-17T16:19:29-04:00,2026-03-17T14:24:17-04:00
trade,130,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,64,0,209,0,-8320,-8529,2026-03-17T16:19:29-04:00,2026-03-17T14:24:17-04:00
trade,30,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,50,0,0,0,-1500,-1500,2026-03-17T16:19:29-04:00,2026-03-17T14:28:09-04:00
trade,37,KXLOLTOTALMAPS-26MAR17LLLLY-5,no,40,0,0,0,-1480,-1480,2026-03-17T16:19:29-04:00,2026-03-17T14:32:29-04:00
trade,387,KXLOLMAP-26MAR18G2BLG-1-BLG,no,30,0,0,0,-11610,-11610,2026-03-18T09:48:49-04:00,2026-03-18T08:41:15-04:00
trade,413,KXLOLMAP-26MAR18G2BLG-3-G2,no,70,100,0,0,12390,12390,2026-03-18T11:34:29-04:00,2026-03-18T10:55:01-04:00
trade,11,KXLOLMAP-26MAR18G2BLG-3-G2,no,70,100,0,0,330,330,2026-03-18T11:34:29-04:00,2026-03-18T10:55:09-04:00
trade,72,KXLOLMAP-26MAR18G2BLG-3-G2,no,70,100,0,0,2160,2160,2026-03-18T11:34:29-04:00,2026-03-18T10:55:15-04:00
trade,4,KXLOLMAP-26MAR18G2BLG-3-G2,no,70,100,0,0,120,120,2026-03-18T11:34:29-04:00,2026-03-18T10:55:15-04:00
trade,1000,KXLOLMAP-26MAR18G2BLG-3-G2,no,69,100,0,0,31000,31000,2026-03-18T11:34:29-04:00,2026-03-18T10:55:30-04:00
trade,200,KXLOLMAP-26MAR18G2BLG-3-G2,no,66,100,0,0,6800,6800,2026-03-18T11:34:29-04:00,2026-03-18T10:57:16-04:00
trade,53,KXLOLMAP-26MAR19LLLJDG-3-JDG,no,7,0,0,0,-371,-371,2026-03-19T13:38:30-04:00,2026-03-19T13:03:18-04:00
trade,13,KXLOLMAP-26MAR19LLLJDG-3-JDG,no,7,0,0,0,-91,-91,2026-03-19T13:38:30-04:00,2026-03-19T13:03:27-04:00
credit,0,,,0,0,0,0,2500,2500,2026-03-19T00:29:52-04:00,2026-03-19T00:29:52-04:00
trade,500,KXLOLTOTALMAPS-26MAR20FOXG2-4,no,27,100,0,0,36500,36500,2026-03-20T12:08:50-04:00,2026-03-20T08:58:42-04:00
trade,20,KXLOLTOTALMAPS-26MAR20FOXG2-4,no,27,100,0,0,1460,1460,2026-03-20T12:08:50-04:00,2026-03-20T09:00:35-04:00
trade,368,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-30176,-30176,2026-03-20T12:13:10-04:00,2026-03-20T05:24:14-04:00
trade,52,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-4264,-4264,2026-03-20T12:13:10-04:00,2026-03-20T05:40:18-04:00
trade,131,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-10742,-10742,2026-03-20T12:13:10-04:00,2026-03-20T05:48:31-04:00
trade,26,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-2132,-2132,2026-03-20T12:13:10-04:00,2026-03-20T06:17:03-04:00
trade,30,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-2460,-2460,2026-03-20T12:13:10-04:00,2026-03-20T06:18:13-04:00
trade,105,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-8610,-8610,2026-03-20T12:13:10-04:00,2026-03-20T06:22:51-04:00
trade,5,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-410,-410,2026-03-20T12:13:10-04:00,2026-03-20T06:29:50-04:00
trade,2300,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-188600,-188600,2026-03-20T12:13:10-04:00,2026-03-20T06:34:52-04:00
trade,52,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-4264,-4264,2026-03-20T12:13:10-04:00,2026-03-20T06:41:38-04:00
trade,10,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-820,-820,2026-03-20T12:13:10-04:00,2026-03-20T06:43:04-04:00
trade,34,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-2788,-2788,2026-03-20T12:13:10-04:00,2026-03-20T06:43:52-04:00
trade,103,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-8446,-8446,2026-03-20T12:13:10-04:00,2026-03-20T06:47:32-04:00
trade,572,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-46904,-46904,2026-03-20T12:13:10-04:00,2026-03-20T06:48:48-04:00
trade,40,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-3280,-3280,2026-03-20T12:13:10-04:00,2026-03-20T06:50:19-04:00
trade,9,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-738,-738,2026-03-20T12:13:10-04:00,2026-03-20T06:50:31-04:00
trade,26,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-2132,-2132,2026-03-20T12:13:10-04:00,2026-03-20T07:12:39-04:00
trade,1137,KXLOLGAME-26MAR20FOXG2-G2,no,82,0,0,0,-93234,-93234,2026-03-20T12:13:10-04:00,2026-03-20T07:13:27-04:00
trade,164,KXLOLMAP-26MAR20JDGLY-1-JDG,no,15,0,0,0,-2460,-2460,2026-03-20T12:28:30-04:00,2026-03-20T11:53:49-04:00
trade,357,KXLOLMAP-26MAR20JDGLY-1-JDG,no,15,0,0,0,-5355,-5355,2026-03-20T12:28:30-04:00,2026-03-20T11:54:06-04:00
trade,160,KXLOLMAP-26MAR20JDGLY-1-JDG,no,16,0,0,0,-2560,-2560,2026-03-20T12:28:30-04:00,2026-03-20T11:55:11-04:00
trade,100,KXLOLMAP-26MAR20JDGLY-1-JDG,no,16,0,0,0,-1600,-1600,2026-03-20T12:28:30-04:00,2026-03-20T11:55:16-04:00
trade,1,KXLOLMAP-26MAR20JDGLY-1-JDG,no,16,0,0,0,-16,-16,2026-03-20T12:28:30-04:00,2026-03-20T11:55:21-04:00
trade,5000,KXLOLGAME-26MAR20JDGLY-JDG,no,5,0,0,0,-25000,-25000,2026-03-20T15:53:10-04:00,2026-03-20T12:24:43-04:00
trade,82,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,2378,2378,2026-03-20T15:55:30-04:00,2026-03-20T14:18:36-04:00
trade,418,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,12122,12122,2026-03-20T15:55:30-04:00,2026-03-20T14:19:23-04:00
trade,457,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,13253,13253,2026-03-20T15:55:30-04:00,2026-03-20T14:19:49-04:00
trade,500,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,73,100,0,0,13500,13500,2026-03-20T15:55:30-04:00,2026-03-20T14:23:55-04:00
trade,31,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,69,100,0,0,961,961,2026-03-20T15:55:30-04:00,2026-03-20T14:36:35-04:00
trade,15,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,69,100,0,0,465,465,2026-03-20T15:55:30-04:00,2026-03-20T14:37:13-04:00
trade,127,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,3683,3683,2026-03-20T15:55:30-04:00,2026-03-20T14:38:41-04:00
trade,117,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,3393,3393,2026-03-20T15:55:30-04:00,2026-03-20T14:38:48-04:00
trade,16,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,71,100,0,0,464,464,2026-03-20T15:55:30-04:00,2026-03-20T14:38:50-04:00
trade,17,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,72,100,0,0,476,476,2026-03-20T15:55:30-04:00,2026-03-20T14:39:25-04:00
trade,845,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,73,100,0,0,22815,22815,2026-03-20T15:55:30-04:00,2026-03-20T14:41:31-04:00
trade,19,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,73,100,0,0,513,513,2026-03-20T15:55:30-04:00,2026-03-20T14:41:32-04:00
trade,64,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,72,100,0,0,1792,1792,2026-03-20T15:55:30-04:00,2026-03-20T14:42:57-04:00
trade,30,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,40,100,0,0,1800,1800,2026-03-20T15:55:30-04:00,2026-03-20T14:44:41-04:00
trade,70,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,63,100,0,0,2590,2590,2026-03-20T15:55:30-04:00,2026-03-20T14:45:27-04:00
trade,2,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,63,100,0,0,74,74,2026-03-20T15:55:30-04:00,2026-03-20T14:45:39-04:00
trade,98,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,63,100,0,0,3626,3626,2026-03-20T15:55:30-04:00,2026-03-20T14:46:03-04:00
trade,6,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,47,100,11,0,318,307,2026-03-20T15:55:30-04:00,2026-03-20T14:52:44-04:00
trade,167,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,47,100,291,0,8851,8560,2026-03-20T15:55:30-04:00,2026-03-20T14:52:44-04:00
trade,858,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,48,100,1499,0,44616,43117,2026-03-20T15:55:30-04:00,2026-03-20T14:52:44-04:00
trade,149,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,36,100,0,0,9536,9536,2026-03-20T15:55:30-04:00,2026-03-20T14:58:39-04:00
trade,9,KXLOLTOTALMAPS-26MAR20JDGLY-5,no,38,100,0,0,558,558,2026-03-20T15:55:30-04:00,2026-03-20T14:59:50-04:00
trade,2000,KXLOLMAP-26MAR21G2GEN-3-GEN,no,23,100,0,0,154000,154000,2026-03-21T11:35:20-04:00,2026-03-21T10:54:54-04:00
trade,57,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,1881,1881,2026-03-21T12:34:40-04:00,2026-03-21T11:35:45-04:00
trade,85,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,2805,2805,2026-03-21T12:34:40-04:00,2026-03-21T11:38:12-04:00
trade,14,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,462,462,2026-03-21T12:34:40-04:00,2026-03-21T11:41:36-04:00
trade,13,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,429,429,2026-03-21T12:34:40-04:00,2026-03-21T11:42:17-04:00
trade,32,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,1056,1056,2026-03-21T12:34:40-04:00,2026-03-21T11:42:19-04:00
trade,110,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,3630,3630,2026-03-21T12:34:40-04:00,2026-03-21T11:42:52-04:00
trade,277,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,9141,9141,2026-03-21T12:34:40-04:00,2026-03-21T11:44:21-04:00
trade,11,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,363,363,2026-03-21T12:34:40-04:00,2026-03-21T11:45:20-04:00
trade,86,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,2838,2838,2026-03-21T12:34:40-04:00,2026-03-21T11:46:02-04:00
trade,29,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,957,957,2026-03-21T12:34:40-04:00,2026-03-21T11:46:13-04:00
trade,2,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,66,66,2026-03-21T12:34:40-04:00,2026-03-21T11:47:00-04:00
trade,142,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,67,100,0,0,4686,4686,2026-03-21T12:34:40-04:00,2026-03-21T11:47:10-04:00
trade,200,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,81,100,0,0,3800,3800,2026-03-21T12:34:40-04:00,2026-03-21T12:11:51-04:00
trade,50,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,96,100,0,0,200,200,2026-03-21T12:34:40-04:00,2026-03-21T12:24:13-04:00
trade,43,KXLOLMAP-26MAR21JDGBLG-1-JDG,no,94,100,0,0,258,258,2026-03-21T12:34:40-04:00,2026-03-21T12:24:50-04:00
trade,16,KXLOLMAP-26MAR21JDGBLG-2-JDG,no,68,100,0,0,512,512,2026-03-21T13:24:20-04:00,2026-03-21T12:33:39-04:00
trade,50,KXLOLMAP-26MAR21JDGBLG-2-BLG,no,58,0,0,0,-2900,-2900,2026-03-21T13:24:20-04:00,2026-03-21T12:53:35-04:00
trade,200,KXLOLMAP-26MAR21JDGBLG-2-BLG,no,47,0,0,0,-9400,-9400,2026-03-21T13:24:20-04:00,2026-03-21T13:00:10-04:00
trade,1366,KXLOLMAP-26MAR22BLGG2-1-G2,no,65,0,0,0,-88790,-88790,2026-03-22T09:58:30-04:00,2026-03-22T09:14:41-04:00
trade,1634,KXLOLMAP-26MAR22BLGG2-1-G2,no,65,0,0,0,-106210,-106210,2026-03-22T09:58:30-04:00,2026-03-22T09:14:45-04:00
trade,86,KXLOLMAP-26MAR22BLGG2-1-G2,no,65,0,137,0,-5590,-5727,2026-03-22T09:58:30-04:00,2026-03-22T09:15:25-04:00
trade,100,KXLOLMAP-26MAR22BLGG2-1-G2,no,65,0,0,0,-6500,-6500,2026-03-22T09:58:30-04:00,2026-03-22T09:15:30-04:00
trade,100,KXLOLMAP-26MAR22BLGG2-1-G2,no,65,0,0,0,-6500,-6500,2026-03-22T09:58:30-04:00,2026-03-22T09:15:31-04:00
trade,24,KXLOLMAP-26MAR22BLGG2-1-G2,no,61,0,0,0,-1464,-1464,2026-03-22T09:58:30-04:00,2026-03-22T09:17:36-04:00
trade,25,KXLOLMAP-26MAR22BLGG2-2-BLG,no,38,0,0,0,-950,-950,2026-03-22T11:04:40-04:00,2026-03-22T10:09:58-04:00
trade,307,KXLOLMAP-26MAR22BLGG2-2-BLG,no,38,0,0,0,-11666,-11666,2026-03-22T11:04:40-04:00,2026-03-22T10:10:04-04:00
trade,2000,KXLOLMAP-26MAR22BLGG2-2-BLG,no,41,0,0,0,-82000,-82000,2026-03-22T11:04:40-04:00,2026-03-22T10:15:08-04:00
trade,250,KXLOLMAP-26MAR22BLGG2-2-BLG,no,42,0,0,0,-10500,-10500,2026-03-22T11:04:40-04:00,2026-03-22T10:16:01-04:00
trade,200,KXLOLMAP-26MAR22BLGG2-2-BLG,no,42,0,0,0,-8400,-8400,2026-03-22T11:04:40-04:00,2026-03-22T10:16:03-04:00
trade,1550,KXLOLMAP-26MAR22BLGG2-2-BLG,no,42,0,0,0,-65100,-65100,2026-03-22T11:04:40-04:00,2026-03-22T10:16:04-04:00
trade,100,KXLOLMAP-26MAR22BLGG2-2-BLG,no,33,0,0,0,-3300,-3300,2026-03-22T11:04:40-04:00,2026-03-22T10:17:40-04:00
trade,100,KXLOLMAP-26MAR22BLGG2-2-BLG,no,31,0,0,0,-3100,-3100,2026-03-22T11:04:40-04:00,2026-03-22T10:20:43-04:00
trade,200,KXLOLMAP-26MAR22BLGG2-2-BLG,no,37,0,0,0,-7400,-7400,2026-03-22T11:04:40-04:00,2026-03-22T10:23:28-04:00
trade,20,KXLOLMAP-26MAR22BLGG2-2-BLG,no,37,0,0,0,-740,-740,2026-03-22T11:04:40-04:00,2026-03-22T10:24:15-04:00
